,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,message,name,rain.1h,rain.3h,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.gust,wind.speed
0,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
1,stations,76.0,200,-46.13,167.69,1541024685.0,2180815.0,1002.99,100.0,1002.99,1028.72,47.09,47.09,47.09,,Tuatapere,,,NZ,,0.0033,1540920388.0,1540971600.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",267.501,,18.19
2,stations,0.0,200,-54.81,-68.31,1541024685.0,3833367.0,982.48,63.0,982.48,1027.91,46.55,46.55,46.55,,Ushuaia,,,AR,,0.0045,1540975482.0,1541029810.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",306.501,,13.71
3,stations,64.0,200,61.28,108.01,1541024685.0,2012956.0,981.59,73.0,981.59,1022.64,29.95,29.95,29.95,,Yerbogachen,,,RU,,0.003,1540944874.0,1540975648.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",234.501,,10.36
4,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
5,stations,0.0,200,-53.16,-70.91,1541019600.0,3874787.0,,34.0,1016.0,,53.6,53.6,53.6,,Punta Arenas,,,CL,4642.0,0.0039,1540976439.0,1541030095.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",250.0,,24.16
6,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
7,stations,0.0,200,-22.97,-42.02,1541019600.0,3471451.0,,73.0,1013.0,,77.0,77.0,77.0,,Arraial do Cabo,,,BR,4469.0,0.005,1540972969.0,1541019643.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",90.0,,23.04
8,stations,80.0,200,-3.28,30.97,1541024687.0,158563.0,875.24,98.0,875.24,1023.9,62.17,62.17,62.17,,Kakonko,,2.29,TZ,,0.0038,1540956771.0,1541000790.0,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",219.001,,4.99
9,stations,75.0,200,-23.13,150.74,1541023200.0,2142316.0,,83.0,1021.0,,75.2,75.2,75.2,,Yeppoon,,,AU,8175.0,0.0036,1540926715.0,1540973375.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",120.0,,9.17
10,stations,32.0,200,-26.98,-56.83,1541024688.0,3437029.0,1010.53,92.0,1010.53,1020.41,79.72,79.72,79.72,,San Patricio,,,PY,,0.0035,1540976210.0,1541023515.0,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",126.001,,2.75
11,stations,75.0,200,57.79,14.13,1541022600.0,2702977.0,,93.0,1020.0,,41.0,41.0,41.0,,Dalvik,,,SE,5385.0,0.004,1540966573.0,1540999017.0,1.0,9000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",190.0,,6.93
12,stations,75.0,200,71.03,27.85,1541020800.0,778707.0,,92.0,1005.0,,32.59,33.8,32.0,,Mehamn,,,NO,5307.0,0.0038,1540968614.0,1540990358.0,1.0,10000.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",180.0,,10.29
13,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
14,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
15,stations,36.0,200,-12.06,-77.04,1541024690.0,3936456.0,877.34,66.0,877.34,1024.91,68.06,68.06,68.06,,Lima,,,PE,,0.003,1540982132.0,1541027280.0,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",204.501,,3.42
16,stations,75.0,200,64.84,-147.72,1541023080.0,5861897.0,,87.0,1023.0,,11.48,12.92,10.76,,Fairbanks,,,US,63.0,0.0038,1541007541.0,1541035721.0,1.0,14484.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",52.5009,,3.87
17,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
18,stations,76.0,200,-33.64,115.35,1541024691.0,2075265.0,1025.2,100.0,1025.2,1026.33,56.32,56.32,56.32,,Busselton,,,AU,,0.0036,1540934337.0,1540982752.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",196.501,,9.69
19,stations,75.0,200,-42.78,147.06,1541023200.0,2155415.0,,58.0,1017.0,,55.4,55.4,55.4,,New Norfolk,,,AU,8195.0,0.0035,1540925767.0,1540976116.0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",330.0,,6.93
20,stations,90.0,200,69.44,-133.03,1541023200.0,6170031.0,,78.0,1021.0,,14.0,14.0,14.0,,Tuktoyaktuk,,,CA,3555.0,0.0034,1541006253.0,1541029947.0,1.0,16093.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",250.0,,10.29
21,stations,0.0,200,34.92,32.53,1541022600.0,146639.0,,59.0,1021.0,,61.7,62.6,60.8,,Lasa,,,CY,5450.0,0.0032,1540959023.0,1540997761.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",20.0,,11.41
22,stations,0.0,200,60.91,-46.05,1541022600.0,3421719.0,,44.0,1005.0,,19.4,19.4,19.4,,Narsaq,,,GL,4791.0,0.0037,1540981815.0,1541012655.0,1.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",80.0,,4.7
23,stations,75.0,200,54.02,-128.69,1541023200.0,5993072.0,,93.0,1015.0,,44.6,44.6,44.6,,Kitimat,,,CA,3354.0,0.0055,1541000141.0,1541034007.0,1.0,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180.0,,8.05
24,stations,0.0,200,-8.93,125.41,1541024694.0,1651810.0,946.81,84.0,946.81,1023.53,60.5,60.5,60.5,,Airai,,,TL,,0.0062,1540933756.0,1540978480.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",60.5009,,1.52
25,stations,75.0,200,22.08,-159.32,1541022960.0,5848280.0,,69.0,1016.0,,83.44,84.02,82.94,,Kapaa,,,US,833.0,0.0035,1541004074.0,1541044807.0,1.0,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",80.0,,5.82
26,stations,80.0,200,21.46,-71.14,1541024412.0,3576994.0,1029.25,100.0,1029.25,1029.29,80.75,80.75,80.75,,Cockburn Town,,,TC,,0.0035,1540982859.0,1541023696.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",79.0009,,16.84
27,stations,88.0,200,-25.24,130.99,1541023200.0,6355222.0,,61.0,1014.0,,77.0,77.0,77.0,,Yulara,,,AU,8160.0,0.0039,1540931293.0,1540978279.0,1.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",50.0,,4.7
28,,,404,,,,,,,,,,,,city not found,,,,,,,,,,,,,,
29,stations,0.0,200,18.39,42.45,1541019600.0,110690.0,,62.0,1026.0,,57.2,57.2,57.2,,Faya,,,SA,6975.0,0.0093,1540955378.0,1540996657.0,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",116.001,,7.78
30,stations,64.0,200,71.98,102.47,1541024696.0,2022572.0,1027.87,78.0,1027.87,1032.98,2.36,2.36,2.36,,Khatanga,,,RU,,0.003,1540951427.0,1540971725.0,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",212.501,,3.2
31,stations,8.0,200,-38.31,-60.23,1541024697.0,3833859.0,1023.17,60.0,1023.17,1035.37,54.29,54.29,54.29,,Barrow,,,AR,,0.0036,1540975982.0,1541025390.0,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]",171.001,,15.73
